longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,longitude^2,longitude latitude,longitude housing_median_age,longitude total_rooms,longitude total_bedrooms,longitude population,longitude households,longitude median_income,latitude^2,latitude housing_median_age,latitude total_rooms,latitude total_bedrooms,latitude population,latitude households,latitude median_income,housing_median_age^2,housing_median_age total_rooms,housing_median_age total_bedrooms,housing_median_age population,housing_median_age households,housing_median_age median_income,total_rooms^2,total_rooms total_bedrooms,total_rooms population,total_rooms households,total_rooms median_income,total_bedrooms^2,total_bedrooms population,total_bedrooms households,total_bedrooms median_income,population^2,population households,population median_income,households^2,households median_income,median_income^2,longitude^3,longitude^2 latitude,longitude^2 housing_median_age,longitude^2 total_rooms,longitude^2 total_bedrooms,longitude^2 population,longitude^2 households,longitude^2 median_income,longitude latitude^2,longitude latitude housing_median_age,longitude latitude total_rooms,longitude latitude total_bedrooms,longitude latitude population,longitude latitude households,longitude latitude median_income,longitude housing_median_age^2,longitude housing_median_age total_rooms,longitude housing_median_age total_bedrooms,longitude housing_median_age population,longitude housing_median_age households,longitude housing_median_age median_income,longitude total_rooms^2,longitude total_rooms total_bedrooms,longitude total_rooms population,longitude total_rooms households,longitude total_rooms median_income,longitude total_bedrooms^2,longitude total_bedrooms population,longitude total_bedrooms households,longitude total_bedrooms median_income,longitude population^2,longitude population households,longitude population median_income,longitude households^2,longitude households median_income,longitude median_income^2,latitude^3,latitude^2 housing_median_age,latitude^2 total_rooms,latitude^2 total_bedrooms,latitude^2 population,latitude^2 households,latitude^2 median_income,latitude housing_median_age^2,latitude housing_median_age total_rooms,latitude housing_median_age total_bedrooms,latitude housing_median_age population,latitude housing_median_age households,latitude housing_median_age median_income,latitude total_rooms^2,latitude total_rooms total_bedrooms,latitude total_rooms population,latitude total_rooms households,latitude total_rooms median_income,latitude total_bedrooms^2,latitude total_bedrooms population,latitude total_bedrooms households,latitude total_bedrooms median_income,latitude population^2,latitude population households,latitude population median_income,latitude households^2,latitude households median_income,latitude median_income^2,housing_median_age^3,housing_median_age^2 total_rooms,housing_median_age^2 total_bedrooms,housing_median_age^2 population,housing_median_age^2 households,housing_median_age^2 median_income,housing_median_age total_rooms^2,housing_median_age total_rooms total_bedrooms,housing_median_age total_rooms population,housing_median_age total_rooms households,housing_median_age total_rooms median_income,housing_median_age total_bedrooms^2,housing_median_age total_bedrooms population,housing_median_age total_bedrooms households,housing_median_age total_bedrooms median_income,housing_median_age population^2,housing_median_age population households,housing_median_age population median_income,housing_median_age households^2,housing_median_age households median_income,housing_median_age median_income^2,total_rooms^3,total_rooms^2 total_bedrooms,total_rooms^2 population,total_rooms^2 households,total_rooms^2 median_income,total_rooms total_bedrooms^2,total_rooms total_bedrooms population,total_rooms total_bedrooms households,total_rooms total_bedrooms median_income,total_rooms population^2,total_rooms population households,total_rooms population median_income,total_rooms households^2,total_rooms households median_income,total_rooms median_income^2,total_bedrooms^3,total_bedrooms^2 population,total_bedrooms^2 households,total_bedrooms^2 median_income,total_bedrooms population^2,total_bedrooms population households,total_bedrooms population median_income,total_bedrooms households^2,total_bedrooms households median_income,total_bedrooms median_income^2,population^3,population^2 households,population^2 median_income,population households^2,population households median_income,population median_income^2,households^3,households^2 median_income,households median_income^2,median_income^3,median_house_value
-118.25,34.07,16.0,719.0,225.0,801.0,218.0,2.3942,13983.0625,-4028.7775,-1892.0,-85021.75,-26606.25,-94718.25,-25778.5,-283.11415,1160.7649000000001,545.12,24496.33,7665.75,27290.07,7427.26,81.57039400000001,256.0,11504.0,3600.0,12816.0,3488.0,38.3072,516961.0,161775.0,575919.0,156742.0,1721.4298000000001,50625.0,180225.0,49050.0,538.695,641601.0,174618.0,1917.7542,47524.0,521.9356,5.73219364,-1653497.140625,476402.939375,223729.0,10053821.9375,3146189.0625,11200433.0625,3048307.625,33478.248237499996,-137260.44942500003,-64460.44,-2896691.0225000004,-906474.9375,-3227050.7775,-878273.495,-9645.6990905,-30272.0,-1360348.0,-425700.0,-1515492.0,-412456.0,-4529.8264,-61130638.25,-19129893.75,-68102421.75,-18534741.5,-203559.07385000002,-5986406.25,-21311606.25,-5800162.5,-63700.683750000004,-75869318.25,-20648578.5,-226774.43415000002,-5619713.0,-61718.8847,-677.83189793,39547.26014300001,18572.238400000002,834589.9631,261172.1025,929772.6849,253046.7482,2779.10332358,8721.92,391941.28,122652.0,436641.12,118836.16,1305.1263040000001,17612861.27,5511674.25,19621560.330000002,5340199.94,58649.11328600001,1724793.75,6140265.75,1671133.5,18353.33865,21859346.07,5949235.26,65337.88559400001,1619142.68,17782.345892,195.2958373148,4096.0,184064.0,57600.0,205056.0,55808.0,612.9152,8271376.0,2588400.0,9214704.0,2507872.0,27542.876800000002,810000.0,2883600.0,784800.0,8619.12,10265616.0,2793888.0,30684.0672,760384.0,8350.9696,91.71509824,371694959.0,116316225.0,414085761.0,112697498.0,1237708.0262000002,36399375.0,129581775.0,35266950.0,387321.705,461311119.0,125550342.0,1378865.2698000001,34169756.0,375271.6964,4121.44722716,11390625.0,40550625.0,11036250.0,121206.37500000001,144360225.0,39289050.0,431494.695,10692900.0,117435.51000000001,1289.743569,513922401.0,139869018.0,1536121.1142,38066724.0,418070.4156,4591.48710564,10360232.0,113781.9608,1249.6182135200002,13.724018012888001,133300.0
-122.46,37.74,52.0,2053.0,281.0,791.0,287.0,10.959,14996.451599999999,-4621.6404,-6367.92,-251410.37999999998,-34411.259999999995,-96865.86,-35146.02,-1342.0391399999999,1424.3076,1962.48,77480.22,10604.94,29852.34,10831.380000000001,413.59266,2704.0,106756.0,14612.0,41132.0,14924.0,569.8679999999999,4214809.0,576893.0,1623923.0,589211.0,22498.826999999997,78961.0,222271.0,80647.0,3079.479,625681.0,227017.0,8668.569,82369.0,3145.2329999999997,120.09968099999999,-1836465.4629359997,565966.083384,779815.4832,30787715.134799995,4214002.899599999,11862193.215599999,4303981.6092,164346.11308439999,-174420.70869600002,-240325.3008,-9488227.7412,-1298680.9524,-3655717.5563999997,-1326410.7948,-50648.5571436,-331131.83999999997,-13073339.76,-1789385.52,-5037024.72,-1827593.0399999998,-69786.03527999998,-516145510.14,-70646316.78,-198865610.57999998,-72154779.06,-2755206.3544199998,-9669564.059999999,-27219306.66,-9876031.62,-377112.99833999993,-76620895.25999999,-27800501.82,-1061552.9597399998,-10086907.74,-385165.2331799999,-14707.406935259998,53753.368824000005,74063.9952,2924103.5028000004,400230.4356,1126627.3116000001,408776.2812000001,15608.986988400002,102048.96,4028971.4400000004,551456.88,1552321.6800000002,563231.76,21506.81832,159066891.66,21771941.82,61286854.02,22236823.14,849105.73098,2979988.14,8388507.54,3043617.7800000003,116219.53745999999,23613200.94,8567621.58,327151.79406,3108606.06,118701.09341999999,4532.56196094,140608.0,5551312.0,759824.0,2138864.0,776048.0,29633.136,219170068.0,29998436.0,84443996.0,30638972.0,1169939.004,4105972.0,11558092.0,4193644.0,160132.908,32535412.0,11804884.0,450765.588,4283188.0,163552.11599999998,6245.183411999999,8653002877.0,1184361329.0,3333913919.0,1209650183.0,46190091.83099999,162106933.0,456322363.0,165568291.0,6322170.386999999,1284523093.0,466065901.0,17796572.156999998,169103557.0,6457163.348999999,246564.64509299997,22188041.0,62458151.0,22661807.0,865333.5989999999,175816361.0,63791777.0,2435867.889,23145689.0,883810.4729999999,33748.010361,494913671.0,179570447.0,6856838.079,65153879.0,2487879.303,94998.847671,23639903.0,902681.8709999999,34468.608447,1316.1724040789998,500001.0
-122.41,37.71,49.0,1852.0,429.0,1615.0,447.0,3.495,14984.2081,-4616.0811,-5998.09,-226703.32,-52513.89,-197692.15,-54717.27,-427.82295,1422.0441,1847.79,69838.92,16177.59,60901.65,16856.37,131.79645,2401.0,90748.0,21021.0,79135.0,21903.0,171.255,3429904.0,794508.0,2990980.0,827844.0,6472.74,184041.0,692835.0,191763.0,1499.355,2608225.0,721905.0,5644.425,199809.0,1562.265,12.215025,-1834216.913521,565054.487451,734226.1969,27750753.4012,6428225.2749,24199496.081499998,6697941.020699999,52369.8073095,-174072.418281,-226187.97389999998,-8548982.1972,-1980298.7919,-7454970.9765,-2063388.2517,-16133.203444499999,-293906.41,-11108462.68,-2573180.61,-9686915.35,-2681146.23,-20963.324549999998,-419854548.64,-97255724.28,-366125861.8,-101336384.03999999,-792328.1033999999,-22528458.81,-84809932.35,-23473708.83,-183536.04555,-319272822.25,-88368391.05,-690934.06425,-24458619.689999998,-191236.85865,-1495.24121025,53625.28301100001,69680.1609,2633625.6732,610056.9189,2296601.2215,635653.7127,4970.0441295,90541.71,3422107.08,792701.91,2984180.85,825962.13,6458.02605,129341679.84,29960896.68,112789855.8,31217997.240000002,244087.02539999998,6940186.11,26126807.85,7231382.73,56540.67705,98356164.75,27223037.55,212851.26675,7534797.390000001,58913.013150000006,460.62859275000005,117649.0,4446652.0,1030029.0,3877615.0,1073247.0,8391.494999999999,168065296.0,38930892.0,146558020.0,40564356.0,317164.26,9018009.0,33948915.0,9396387.0,73468.395,127803025.0,35373345.0,276576.825,9790641.0,76550.985,598.5362250000001,6352182208.0,1471428816.0,5539294960.0,1533167088.0,11987514.48,340843932.0,1283130420.0,355145076.0,2776805.46,4830432700.0,1336968060.0,10453475.1,370046268.0,2893314.7800000003,22622.226300000002,78953589.0,297226215.0,82266327.0,643223.295,1118928525.0,309697245.0,2421458.325,85718061.0,670211.685,5240.245725000001,4212283375.0,1165876575.0,9115746.375,322691535.0,2523057.975,19727.265375000003,89314623.0,698332.4550000001,5460.116175,42.691512375,217800.0
-118.37,33.97,41.0,1833.0,355.0,847.0,348.0,5.726,14011.456900000001,-4021.0289,-4853.17,-216972.21000000002,-42021.35,-100259.39,-41192.76,-677.78662,1153.9608999999998,1392.77,62267.009999999995,12059.35,28772.59,11821.56,194.51221999999999,1681.0,75153.0,14555.0,34727.0,14268.0,234.766,3359889.0,650715.0,1552551.0,637884.0,10495.758,126025.0,300685.0,123540.0,2032.73,717409.0,294756.0,4849.922,121104.0,1992.648,32.787076,-1658536.1532530002,475969.190893,574469.7329000001,25683000.497700002,4974067.1995,11867703.9943,4875987.001200001,80229.60220939999,-136594.351733,-164862.1849,-7370545.9737,-1427465.2595000002,-3405811.4783,-1399318.0572,-23024.4114814,-198979.97,-8895860.610000001,-1722875.35,-4110634.99,-1688903.1600000001,-27789.25142,-397710060.93,-77025134.55,-183775461.87,-75506329.08,-1242382.87446,-14917579.25,-35592083.45,-14623429.8,-240614.2501,-84919703.33,-34890267.72,-574085.26714,-14335080.48,-235869.74376,-3881.00618612,39200.05177299999,47312.3969,2115210.3296999997,409656.1195,977404.8822999999,401578.3932,6607.580113399999,57103.57,2552947.4099999997,494433.35,1179676.19,484683.95999999996,7975.00102,114135429.33,22104788.55,52740157.47,21668919.48,356540.89926,4281069.25,10214269.45,4196653.8,69051.8381,24370383.73,10012861.32,164751.85033999998,4113902.88,67690.25256,1113.77697172,68921.0,3081273.0,596755.0,1423807.0,584988.0,9625.405999999999,137755449.0,26679315.0,63654591.0,26153244.0,430326.078,5167025.0,12328085.0,5065140.0,83341.93000000001,29413769.0,12084996.0,198846.802,4965264.0,81698.568,1344.270116,6158676537.0,1192760595.0,2845825983.0,1169241372.0,19238724.414,231003825.0,551155605.0,226448820.0,3725994.09,1315010697.0,540287748.0,8889907.025999999,221983632.0,3652523.784,60098.710308,44738875.0,106743175.0,43856700.0,721619.15,254680195.0,104638380.0,1721722.3099999998,42991920.0,707390.0399999999,11639.411979999999,607645423.0,249658332.0,4107883.9339999994,102575088.0,1687772.856,27770.653372,42144192.0,693441.504,11409.902447999999,187.738797176,287800.0
-121.59,39.14,41.0,1492.0,350.0,804.0,353.0,1.684,14784.128100000002,-4759.0326000000005,-4985.1900000000005,-181412.28,-42556.5,-97758.36,-42921.270000000004,-204.75756,1531.9396000000002,1604.74,58396.88,13699.0,31468.56,13816.42,65.91176,1681.0,61172.0,14350.0,32964.0,14473.0,69.044,2226064.0,522200.0,1199568.0,526676.0,2512.528,122500.0,281400.0,123550.0,589.4,646416.0,283812.0,1353.936,124609.0,594.452,2.8358559999999997,-1797602.1356790003,578650.7738340001,606149.2521,22057919.1252,5174444.835,11886438.9924,5218797.219300001,24896.4717204,-186268.535964,-195120.3366,-7100476.6392,-1665661.4100000001,-3826262.2104,-1679938.5078,-8014.210898400001,-204392.79,-7437903.48,-1744816.5,-4008092.7600000002,-1759772.07,-8395.05996,-270667121.76,-63494298.0,-145855473.12,-64038534.84,-305498.27952,-14894775.0,-34215426.0,-15022444.5,-71665.146,-78597721.44,-34508701.08,-164625.07824,-15151208.31,-72279.41868,-344.81173104,59960.115944000005,62809.5236,2285653.8832,536178.86,1231679.4384,540774.6788,2579.7862864,65794.34,2394272.08,561659.0,1290210.96,566473.22,2702.38216,87128144.96000001,20438908.0,46951091.52,20614098.64,98340.34591999999,4794650.0,11013996.0,4835747.0,23069.115999999998,25300722.240000002,11108401.68,52993.05504,4877196.26,23266.85128,110.99540384,68921.0,2508052.0,588350.0,1351524.0,593393.0,2830.804,91268624.0,21410200.0,49182288.0,21593716.0,103013.64799999999,5022500.0,11537400.0,5065550.0,24165.399999999998,26503056.0,11636292.0,55511.376,5108969.0,24372.532,116.270096,3321287488.0,779122400.0,1789755456.0,785800592.0,3748691.7759999996,182770000.0,419848800.0,184336600.0,879384.7999999999,964452672.0,423447504.0,2020072.5119999999,185916628.0,886922.384,4231.097151999999,42875000.0,98490000.0,43242500.0,206290.0,226245600.0,99334200.0,473877.6,43613150.0,208058.2,992.5495999999999,519718464.0,228184848.0,1088564.544,100185636.0,477939.408,2280.0282239999997,43986977.0,209841.556,1001.0571679999999,4.775581503999999,71300.0
-120.42,40.38,26.0,1652.0,313.0,762.0,280.0,2.4757,14500.9764,-4862.5596000000005,-3130.92,-198933.84,-37691.46,-91760.04000000001,-33717.6,-298.123794,1630.5444000000002,1049.88,66707.76000000001,12638.94,30769.56,11306.400000000001,99.968766,676.0,42952.0,8138.0,19812.0,7280.0,64.3682,2729104.0,517076.0,1258824.0,462560.0,4089.8563999999997,97969.0,238506.0,87640.0,774.8941,580644.0,213360.0,1886.4833999999998,78400.0,693.1959999999999,6.129090489999999,-1746207.578088,585549.427032,377025.3864,23955613.0128,4538805.6132,11049744.016800001,4060273.392,35900.067273479995,-196350.15664800003,-126426.54960000001,-8032948.459200001,-1521981.1548000001,-3705270.4152,-1361516.688,-12038.238801720001,-81403.92,-5172279.84,-979977.96,-2385761.04,-876657.6,-7751.2186440000005,-328638703.68,-62266291.92,-151587586.08,-55701475.2,-492500.507688,-11797426.98,-28720892.52,-10553608.8,-93312.747522,-69921150.48,-25692811.2,-227170.331028,-9440928.0,-83474.66231999999,-738.0650768057999,65841.38287200002,42394.15440000001,2693659.3488000007,510360.39720000006,1242474.8328000002,456552.4320000001,4036.7387710800003,27296.88,1734401.76,328612.44,800008.56,293966.4,2599.1879160000003,110201219.52000001,20879528.880000003,50831313.120000005,18678172.8,165148.40143199998,3955988.22,9630872.280000001,3538903.2,31290.223758,23446404.720000003,8615476.8,76176.199692,3165792.0,27991.25448,247.4926739862,17576.0,1116752.0,211588.0,515112.0,189280.0,1673.5732,70956704.0,13443976.0,32729424.0,12026560.0,106336.2664,2547194.0,6201156.0,2278640.0,20147.2466,15096744.0,5547360.0,49048.5684,2038400.0,18023.095999999998,159.35635273999998,4508479808.0,854209552.0,2079577248.0,764149120.0,6756442.772799999,161844788.0,394011912.0,144781280.0,1280125.0532,959223888.0,352470720.0,3116470.5768,129516800.0,1145159.792,10125.257489479998,30664297.0,74652378.0,27431320.0,242541.8533,181741572.0,66781680.0,590469.3041999999,24539200.0,216970.34799999997,1918.40532337,442450728.0,162580320.0,1437500.3508,59740800.0,528215.352,4670.366953379999,21952000.0,194094.87999999998,1716.1453371999999,15.173789326092997,85600.0
-121.73,37.68,17.0,20354.0,3493.0,8768.0,3293.0,5.4496,14818.192900000002,-4586.7864,-2069.41,-2477692.42,-425202.89,-1067328.6400000001,-400856.89,-663.379808,1419.7824,640.56,766938.72,131616.24,330378.24,124080.24,205.34092800000002,289.0,346018.0,59381.0,149056.0,55981.0,92.64320000000001,414285316.0,71096522.0,178463872.0,67025722.0,110921.1584,12201049.0,30626624.0,11502449.0,19035.4528,76877824.0,28873024.0,47782.0928,10843849.0,17945.5328,29.69814016,-1803818.6217170004,558349.508472,251909.2793,301609498.2866,51759947.79970001,129925915.34720002,48796309.2197,80753.22402784,-172830.11155200002,-77975.3688,-93359450.3856,-16021644.8952,-40216943.1552,-15104287.615200002,-24996.151165440002,-35179.97,-42120771.14,-7228449.13,-18144586.88,-6814567.13,-11277.456736000002,-50430951516.68,-8654579623.06,-21724407138.56,-8159041139.06,-13502432.612032,-1485233694.77,-3728178939.52,-1400193116.77,-2317185.669344,-9358337515.52,-3514713211.52,-5816514.156544,-1320021738.77,-2184509.707744,-3615.1546016768,53497.400832,24136.300799999997,28898250.9696,4959299.923199999,12448652.0832,4675343.443200001,7737.246167040001,10889.52,13037958.24,2237476.08,5616430.08,2109364.08,3490.7957760000004,15610270706.88,2678916948.96,6724518696.96,2525529204.96,4179509.248512,459735526.32,1154011192.32,433412278.32,717255.8615039999,2896756408.32,1087935544.32,1800429.2567039998,408596230.32,676187.6759040001,1119.0259212288001,4913.0,5882306.0,1009477.0,2533952.0,951677.0,1574.9344,7042850372.0,1208640874.0,3033885824.0,1139437274.0,1885659.6928,207417833.0,520652608.0,195541633.0,323602.69759999996,1306923008.0,490841408.0,812295.5776,184345433.0,305074.0576,504.86838272,8432363321864.0,1447098608788.0,3632453650688.0,1364241545588.0,2257689258.0736,248340151346.0,623374304896.0,234120846946.0,387447606.2912,1564771229696.0,587681530496.0,972556716.8512,220715702546.0,365263374.61120003,604475.94481664,42618264157.0,106978797632.0,40178054357.0,66490836.630399995,268534239232.0,100853472832.0,166902850.15039998,37877564557.0,62683746.0704,103735.60357888,674064760832.0,253158674432.0,418953389.67039996,95078868032.0,157346431.5904,260393.29292288,35708794757.0,59094639.510400005,97795.97554688,161.84298461593602,238900.0
-122.44,37.77,52.0,2994.0,736.0,1428.0,700.0,3.0766,14991.5536,-4624.558800000001,-6366.88,-366585.36,-90115.84,-174844.32,-85708.0,-376.69890399999997,1426.5729000000003,1964.0400000000002,113083.38,27798.72,53935.560000000005,26439.000000000004,116.20318200000001,2704.0,155688.0,38272.0,74256.0,36400.0,159.9832,8964036.0,2203584.0,4275432.0,2095800.0,9211.3404,541696.0,1051008.0,515200.0,2264.3776,2039184.0,999600.0,4393.3848,490000.0,2153.62,9.46546756,-1835565.8227839998,566230.979472,779560.7872,44884711.4784,11033783.4496,21407938.5408,10494087.52,46123.01380576,-174669.58587600003,-240477.05760000003,-13845929.0472,-3403675.2768,-6603869.9664,-3237191.1600000006,-14227.917604080001,-331077.76,-19062438.72,-4686023.68,-9091904.64,-4456816.0,-19588.343008,-1097556567.84,-269806824.96,-523483894.08,-256609752.0,-1127836.518576,-66325258.24,-128685419.52,-63081088.0,-277250.393344,-249677688.96,-122391024.0,-537926.034912,-59995600.0,-263689.2328,-1158.9518480464,53881.65843300002,74181.79080000002,4271159.262600001,1049957.6544,2037146.1012000004,998601.0300000003,4388.9941841400005,102130.08,5880335.760000001,1445533.4400000002,2804649.12,1374828.0,6042.565464000001,338571639.72,83229367.68,161483066.64000002,79158366.0,347912.326908,20459857.92,39696572.160000004,19459104.0,85525.541952,77019979.68,37754892.0,165938.143896,18507300.0,81342.2274,357.51070974120006,140608.0,8095776.0,1990144.0,3861312.0,1892800.0,8319.126400000001,466129872.0,114586368.0,222322464.0,108981600.0,478989.70079999993,28168192.0,54652416.0,26790400.0,117747.63519999999,106037568.0,51979200.0,228456.0096,25480000.0,111988.23999999999,492.20431312000005,26838323784.0,6597530496.0,12800643408.0,6274825200.0,27578753.157599997,1621837824.0,3146717952.0,1542508800.0,6779546.534399999,6105316896.0,2992802400.0,13153794.0912,1467060000.0,6447938.279999999,28339.609874640002,398688256.0,773541888.0,379187200.0,1666581.9135999999,1500839424.0,735705600.0,3233531.2128,360640000.0,1585064.3199999998,6966.58412416,2911954752.0,1427428800.0,6273753.4944,699720000.0,3075369.36,13516.687675680001,343000000.0,1507534.0,6625.827292,29.121457495096003,438900.0
-121.86,37.41,16.0,2411.0,420.0,1671.0,442.0,6.5004,14849.8596,-4558.7826,-1949.76,-293804.46,-51181.2,-203628.06,-53862.12,-792.138744,1399.5080999999998,598.56,90195.51,15712.199999999999,62512.10999999999,16535.219999999998,243.17996399999998,256.0,38576.0,6720.0,26736.0,7072.0,104.0064,5812921.0,1012620.0,4028781.0,1065662.0,15672.4644,176400.0,701820.0,185640.0,2730.168,2792241.0,738582.0,10862.1684,195364.0,2873.1768,42.25520016,-1809603.890856,555533.2476359999,237597.7536,35803011.4956,6236941.032,24814115.391599998,6563637.943200001,96530.02734384,-170544.05706599998,-72940.5216,-10991224.8486,-1914688.6919999998,-7617725.724599999,-2014981.9091999996,-29633.910413039997,-31196.16,-4700871.36,-818899.2,-3258048.96,-861793.92,-12674.219904,-708362553.06,-123397873.2,-490947252.66,-129861571.32,-1909846.511784,-21496104.0,-85523785.2,-22622090.4,-332698.27248,-340262488.26,-90003602.52,-1323663.841224,-23807057.04,-350125.324848,-5149.2186914976,52355.59802099999,22392.129599999997,3374214.0290999995,587793.4019999999,2338578.0350999995,618582.5801999999,9097.362453239999,9576.96,1443128.16,251395.19999999998,1000193.7599999999,264563.51999999996,3890.8794239999997,217461374.60999998,37882114.199999996,150716697.20999998,39866415.419999994,586306.893204,6599123.999999999,26255086.2,6944792.399999999,102135.58488,104457735.80999999,27630352.619999997,406353.719844,7308567.239999999,107485.544088,1580.7670379856,4096.0,617216.0,107520.0,427776.0,113152.0,1664.1024,93006736.0,16201920.0,64460496.0,17050592.0,250759.4304,2822400.0,11229120.0,2970240.0,43682.688,44675856.0,11817312.0,173794.6944,3125824.0,45970.8288,676.08320256,14014952531.0,2441426820.0,9713390991.0,2569311082.0,37786311.668400005,425300400.0,1692088020.0,447578040.0,6582435.048,6732093051.0,1780721202.0,26188688.0124,471022604.0,6927229.2648,101877.28758576,74088000.0,294764400.0,77968800.0,1146670.56,1172741220.0,310204440.0,4562110.728,82052880.0,1206734.256,17747.1840672,4665834711.0,1234170522.0,18150683.3964,326453244.0,4801078.4328000005,70608.43946736,86350888.0,1269944.1456000002,18676.79847072,274.675703120064,263600.0
-122.04,36.96,42.0,538.0,107.0,200.0,104.0,2.1667,14893.761600000002,-4510.598400000001,-5125.68,-65657.52,-13058.28,-24408.0,-12692.16,-264.42406800000003,1366.0416,1552.32,19884.48,3954.7200000000003,7392.0,3843.84,80.081232,1764.0,22596.0,4494.0,8400.0,4368.0,91.0014,289444.0,57566.0,107600.0,55952.0,1165.6846,11449.0,21400.0,11128.0,231.8369,40000.0,20800.0,433.34000000000003,10816.0,225.3368,4.69458889,-1817634.6656640002,550473.4287360001,625537.9872000001,8012843.740800001,1593632.4912,2978752.3200000003,1548951.2064,32270.313258720005,-166711.71686400002,-189445.1328,-2426701.9392,-482634.02880000003,-902119.68,-469102.23360000004,-9773.11355328,-215278.56,-2757615.8400000003,-548447.76,-1025136.0,-533070.72,-11105.810856000002,-35323745.760000005,-7025354.640000001,-13131504.0,-6828382.08,-142260.148584,-1397235.96,-2611656.0,-1358061.12,-28293.375276000002,-4881600.0,-2538432.0,-52884.81360000001,-1319984.6400000001,-27500.103072,-572.9276281356001,50488.897536000004,57373.7472,734930.3808,146166.4512,273208.32,142068.32640000002,2959.80233472,65197.44,835148.16,166098.24,310464.0,161441.28,3363.411744,10697850.24,2127639.36,3976896.0,2067985.9200000002,43083.702816000005,423155.04000000004,790944.0,411290.88,8568.691824000001,1478400.0,768768.0,16016.246400000002,399759.36,8328.448128,173.51200537440002,74088.0,949032.0,188748.0,352800.0,183456.0,3822.0588000000002,12156648.0,2417772.0,4519200.0,2349984.0,48958.7532,480858.0,898800.0,467376.0,9737.149800000001,1680000.0,873600.0,18200.280000000002,454272.0,9464.1456,197.17273338,155720872.0,30970508.0,57888800.0,30102176.0,627138.3148,6159562.0,11513200.0,5986864.0,124728.2522,21520000.0,11190400.0,233136.92,5819008.0,121231.19840000001,2525.68882282,1225043.0,2289800.0,1190696.0,24806.548300000002,4280000.0,2225600.0,46367.380000000005,1157312.0,24111.0376,502.32101123,8000000.0,4160000.0,86668.0,2163200.0,45067.36,938.9177780000001,1124864.0,23435.0272,488.23724456,10.171765747963,196400.0
-117.71,33.58,2.0,2530.0,562.0,1066.0,510.0,4.6336,13855.644099999998,-3952.7017999999994,-235.42,-297806.3,-66153.01999999999,-125478.86,-60032.1,-545.421056,1127.6163999999999,67.16,84957.4,18871.96,35796.28,17125.8,155.59628800000002,4.0,5060.0,1124.0,2132.0,1020.0,9.2672,6400900.0,1421860.0,2696980.0,1290300.0,11723.008000000002,315844.0,599092.0,286620.0,2604.0832,1136356.0,543660.0,4939.417600000001,260100.0,2363.1360000000004,21.470248960000003,-1630947.8670109997,465272.5288779999,27711.288199999995,35054779.573,7786871.984199998,14770116.610599998,7066378.490999999,64201.51250176,-132731.72644399997,-7905.403599999999,-10000335.554,-2221418.4115999998,-4213580.118799999,-2015877.9179999998,-18315.239060480002,-470.84,-595612.6,-132306.03999999998,-250957.72,-120064.2,-1090.842112,-753449939.0,-167367140.6,-317461515.8,-151881213.0,-1379915.27168,-37177997.239999995,-70519119.32,-33738040.199999996,-306526.633472,-133760464.75999999,-63994218.599999994,-581418.845696,-30616371.0,-278164.73856,-2527.2630050816,37865.358711999994,2255.2327999999998,2852869.4919999996,633720.4167999999,1202039.0824,575084.364,5224.92335104,134.32,169914.8,37743.92,71592.56,34251.6,311.19257600000003,214942222.0,47746058.8,90564588.39999999,43328274.0,393658.60864000005,10606041.52,20117509.36,9624699.6,87445.113856,38158834.48,18256102.8,165865.643008,8734158.0,79354.10688,720.9709600768001,8.0,10120.0,2248.0,4264.0,2040.0,18.5344,12801800.0,2843720.0,5393960.0,2580600.0,23446.016000000003,631688.0,1198184.0,573240.0,5208.1664,2272712.0,1087320.0,9878.835200000001,520200.0,4726.272000000001,42.940497920000006,16194277000.0,3597305800.0,6823359400.0,3264459000.0,29659210.240000006,799085320.0,1515702760.0,725148600.0,6588330.496,2874980680.0,1375459800.0,12496726.528,658053000.0,5978734.080000001,54319.72986880001,177504328.0,336689704.0,161080440.0,1463494.7584,638632072.0,305536920.0,2775952.6912000002,146176200.0,1328082.4320000003,12066.279915520001,1211355496.0,579541560.0,5265419.161600001,277266600.0,2519102.9760000003,22887.285391360005,132651000.0,1205199.36,10949.8269696,99.48454558105603,187500.0
